student_id_perf,latest_cgpa,mean_cgpa,min_cgpa,max_cgpa,mean_sgpa,total_backlogs,semesters_attended,theory_gp_mean,practical_marks_mean,th_attendance_rate,pr_attendance_rate,sgpa_sem_1,sgpa_sem_2,sgpa_sem_3,sgpa_sem_4,sgpa_sem_5,sgpa_sem_6,sgpa_sem_7,sgpa_sem_8,certification_course,gender_x,department,height_cm,weight_kg,10th_mark,12th_mark,college_mark,hobbies,daily_studing_time,prefer_to_study_in,salary_expectation,do_you_like_your_degree,willingness_to_pursue_a_career_based_on_their_degree,social_medai_video,travelling_time,stress_level,financial_status,part_time_job,student_id_research,gender_y,branch,current_back,ever_back,olympiads_qualified,technical_projects,tech_quiz,engg_coaching,ntse_scholarships,miscellany_tech_events,study_hours_day,stress_numeric,travel_mins,social_hours,average_marks,academic_risk_score,study_efficiency,at_risk_student,cgpa_band
12593,7.63,6.5425,0.0,9.18,6.188846153846153,51.0,6,4.903846153846154,21.78846153846154,0.7692307692307693,0.2692307692307692,6.0,6.0,6.0,6.0,0.0,7.25,,,Yes,Male,BCA,175.0,73.0,90.0,90.0,80.0,Cinema,1 - 2 Hour,Anytime,30000.0,Yes,50%,0 Minute,1 - 1.30 hour,Good,Bad,No,,,,,,,,,,,,1.5,1.0,75.0,1.0,86.66666666666667,37.61,4.36,True,Average
12633,6.45,6.474528301886793,3.45,9.18,6.080754716981131,69.0,6,5.773584905660377,11.226415094339623,0.8490566037735849,0.1698113207547169,6.0,6.0,6.0,6.0,6.0,6.0,,,No,Male,BCA,151.0,69.0,73.0,85.0,55.0,Sports,0 - 30 minute,Morning,15000.0,Yes,100%,1 - 1.30 hour,30 - 60 minutes,Good,good,No,,,,,,,,,,,,0.25,1.0,45.0,1.25,71.0,38.0,25.9,True,Average
12639,7.15,6.631320754716982,3.45,9.18,6.200188679245283,57.0,6,5.018867924528302,26.339622641509436,0.7169811320754716,0.3396226415094339,6.25,6.0,6.0,6.0,8.64,6.0,,,No,Female,BCA,145.0,39.0,89.0,77.0,65.0,Sports,30 - 60 minute,Night,20000.0,Yes,100%,0 Minute,1 - 1.30 hour,Awful,Bad,Yes,79.0,Male,ECE,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.75,3.0,75.0,1.0,77.0,47.77,8.84,True,Average
12641,6.45,6.494528301886792,3.45,9.18,5.97622641509434,45.0,6,6.283018867924528,11.60377358490566,0.8867924528301887,0.1509433962264151,6.0,6.45,5.91,6.0,6.0,6.0,,,No,Female,BCA,99.0,40.0,94.0,94.0,80.0,Reading books,30 - 60 minute,Night,15000.0,Yes,75%,1 - 1.30 hour,30 - 60 minutes,Good,Bad,No,,,,,,,,,,,,0.75,1.0,45.0,1.25,89.33333333333333,37.89,8.66,True,Average
12642,6.45,6.490384615384615,3.45,9.18,5.961538461538462,32.0,6,4.730769230769231,27.134615384615383,0.6923076923076923,0.3461538461538461,6.0,6.0,6.0,6.0,6.0,6.0,,,No,Male,BCA,151.0,52.0,60.0,65.0,65.0,Sports,0 - 30 minute,Morning,30000.0,Yes,75%,30 - 60 Minute,1.30 - 2 hour,Good,good,No,,,,,,,,,,,,0.25,1.0,105.0,1.0,63.333333333333336,39.07,25.96,True,Average
12646,6.45,6.577500000000001,6.45,7.47,6.0,4.0,1,5.125,27.125,0.75,0.375,6.0,,,,,,,,No,Male,BCA,158.0,63.0,78.0,60.0,75.0,Sports,30 - 60 minute,Anytime,30000.0,Yes,100%,30 - 60 Minute,2.30 - 3 hour,Good,Bad,No,,,,,,,,,,,,0.75,1.0,45.0,1.0,71.0,19.41,8.77,True,Average
12647,6.45,6.530961538461539,3.45,9.15,6.035,50.0,6,5.019230769230769,22.21153846153846,0.8076923076923077,0.2692307692307692,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,BCA,160.0,60.0,69.0,60.0,50.0,Sports,0 - 30 minute,Anytime,20000.0,Yes,75%,1 - 30 Minute,1.30 - 2 hour,Good,Awful,No,,,,,,,,,,,,0.25,1.0,105.0,1.0,59.666666666666664,37.68,26.12,True,Average
12649,6.45,6.538679245283019,3.45,9.15,6.211320754716981,45.0,6,5.509433962264151,17.50943396226415,0.8113207547169812,0.2075471698113207,6.0,6.0,6.0,6.0,6.0,6.0,,,No,Male,BCA,163.0,55.0,85.6,70.0,65.0,Cinema,1 - 2 Hour,Anytime,15000.0,Yes,75%,1 - 1.30 hour,0 - 30 minutes,Awful,Bad,No,,,,,,,,,,,,1.5,3.0,15.0,1.25,73.53333333333333,47.64,4.36,True,Average
12651,6.45,6.440943396226415,4.0,9.15,6.116037735849056,33.0,6,5.566037735849057,13.9811320754717,0.8679245283018868,0.1886792452830188,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,BCA,160.0,70.0,65.0,60.0,65.0,Video Games,30 - 60 minute,Anytime,17000.0,Yes,75%,30 - 60 Minute,30 - 60 minutes,Bad,good,No,4.0,Female,CSE,1.0,11.0,2.0,0.0,2.0,2.0,0.0,1.0,0.75,2.0,45.0,1.0,63.333333333333336,43.19,8.59,True,Average
12655,6.45,6.450769230769231,3.45,9.15,6.041923076923077,40.0,6,6.403846153846154,9.038461538461538,0.9230769230769232,0.1153846153846153,6.0,6.0,6.0,8.0,6.0,6.0,,,No,Male,BCA,144.0,50.0,70.0,60.0,60.0,Sports,0 - 30 minute,Morning,15000.0,Yes,50%,1 - 1.30 hour,1.30 - 2 hour,Bad,Bad,No,,,,,,,,,,,,0.25,2.0,105.0,1.25,63.333333333333336,43.14,25.8,True,Average
12660,6.45,6.552307692307693,4.82,9.14,6.151346153846154,28.0,6,5.730769230769231,11.615384615384617,0.8653846153846154,0.173076923076923,6.0,6.0,6.0,6.0,6.0,6.0,,,No,Female,BCA,155.0,48.0,85.0,80.0,80.0,Sports,2 - 3 hour,Anytime,15000.0,Yes,100%,1 - 1.30 hour,1 - 1.30 hour,Good,good,No,,,,,,,,,,,,2.5,1.0,75.0,1.25,81.66666666666667,37.56,2.62,True,Average
12661,7.28,6.449814814814816,5.45,7.28,5.947777777777778,33.0,6,5.2407407407407405,19.703703703703702,0.8333333333333334,0.2407407407407407,6.0,6.0,6.0,6.0,6.0,6.0,,,No,Female,BCA,150.0,45.0,90.0,90.0,90.0,Cinema,0 - 30 minute,Night,25000.0,Yes,100%,1 - 1.30 hour,0 - 30 minutes,Awful,good,No,,,,,,,,,,,,0.25,3.0,15.0,1.25,90.0,48.14,25.8,True,Average
12662,6.45,6.566923076923077,5.01,8.84,6.168846153846153,32.0,6,5.153846153846154,21.115384615384617,0.7692307692307693,0.2884615384615384,6.0,6.27,5.0,6.0,9.05,6.0,,,Yes,Male,BCA,185.0,72.0,79.0,65.0,75.0,Video Games,30 - 60 minute,Morning,40000.0,Yes,75%,More than 2 hour,30 - 60 minutes,Good,Bad,No,,,,,,,,,,,,0.75,1.0,45.0,2.5,73.0,37.47,8.76,True,Average
12669,6.45,6.467547169811321,5.59,7.18,5.973396226415094,16.0,6,6.09433962264151,9.09433962264151,0.8867924528301887,0.1320754716981132,6.0,6.0,6.0,6.0,6.0,6.0,,,No,Male,BCA,165.0,50.0,77.0,87.0,60.0,Video Games,30 - 60 minute,Anytime,10000.0,No,25%,30 - 60 Minute,1 - 1.30 hour,Bad,Bad,No,,,,,,,,,,,,0.75,2.0,75.0,1.0,74.66666666666667,43.04,8.62,True,Average
12670,6.45,6.5590625000000005,5.73,8.48,6.12296875,26.0,6,5.140625,22.15625,0.78125,0.28125,6.0,6.0,6.0,8.09,6.0,6.0,,,No,Female,BCA,175.0,43.0,54.0,51.0,66.0,Sports,30 - 60 minute,Morning,50000.0,Yes,50%,1 - 30 Minute,1 - 1.30 hour,Bad,good,No,,,,,,,,,,,,0.75,2.0,75.0,1.0,57.0,42.52,8.75,True,Average
12675,6.45,6.621153846153846,5.27,8.45,6.118461538461539,26.0,6,5.403846153846154,20.692307692307693,0.8076923076923077,0.25,6.0,6.0,6.0,6.0,6.0,6.0,,,No,Female,BCA,98.0,35.0,70.0,55.0,70.0,Reading books,1 - 2 Hour,Night,20000.0,Yes,75%,1.30 - 2 hour,30 - 60 minutes,Good,good,No,,,,,,,,,,,,1.5,1.0,45.0,1.75,65.0,37.16,4.41,True,Average
12676,6.45,6.750192307692307,4.67,9.09,6.223076923076923,28.0,6,5.673076923076923,18.57692307692308,0.8269230769230769,0.1923076923076923,6.0,6.0,6.0,6.0,6.0,6.0,,,No,Female,Commerce,159.0,95.0,72.0,80.0,79.0,Cinema,0 - 30 minute,Anytime,10000.0,Yes,50%,More than 2 hour,0 - 30 minutes,Good,good,No,,,,,,,,,,,,0.25,1.0,15.0,2.5,77.0,36.43,27.0,True,Average
12677,6.45,6.513269230769231,3.18,8.45,5.994615384615385,24.0,6,5.846153846153846,16.71153846153846,0.8653846153846154,0.1923076923076923,6.0,6.0,6.0,6.0,6.0,8.46,,,No,Male,Commerce,160.0,70.0,70.0,70.0,70.0,Cinema,3 - 4 hour,Anytime,20000.0,Yes,100%,1 - 30 Minute,0 - 30 minutes,Good,good,Yes,,,,,,,,,,,,3.5,1.0,15.0,1.0,70.0,37.78,1.86,True,Average
12679,6.45,6.568596491228071,5.45,8.45,6.0461403508771925,23.0,6,5.315789473684211,21.28070175438597,0.8070175438596491,0.2631578947368421,7.82,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,Commerce,160.0,65.0,70.0,75.0,70.0,Sports,0 - 30 minute,Anytime,20000.0,Yes,75%,1 - 1.30 hour,30 - 60 minutes,Good,good,Yes,,,,,,,,,,,,0.25,1.0,45.0,1.25,71.66666666666667,37.47,26.27,True,Average
12682,6.45,6.4501923076923084,0.0,8.45,6.014038461538462,28.0,6,5.826923076923077,12.5,0.8653846153846154,0.1346153846153846,6.0,8.0,5.55,6.0,0.0,6.0,,,Yes,Female,B.com Accounting and Finance,154.0,45.0,64.0,88.0,70.0,Sports,1 - 2 Hour,Morning,10000.0,Yes,25%,1 - 1.30 hour,0 - 30 minutes,Bad,good,No,,,,,,,,,,,,1.5,2.0,15.0,1.25,74.0,43.14,4.3,True,Average
12683,6.45,6.659811320754717,5.23,8.79,6.205471698113207,29.0,6,5.566037735849057,16.49056603773585,0.8301886792452831,0.1886792452830188,6.0,7.55,6.0,6.0,6.0,6.0,,,No,Male,B.com Accounting and Finance,160.0,80.0,75.0,75.0,75.0,Sports,30 - 60 minute,Anytime,30000.0,Yes,75%,More than 2 hour,1.30 - 2 hour,Good,good,No,,,,,,,,,,,,0.75,1.0,105.0,2.5,75.0,36.94,8.88,True,Average
12685,6.45,6.901875,6.39,8.45,6.188125,0.0,2,6.3125,13.375,0.875,0.1875,6.0,6.0,,,,,,,No,Male,B.com Accounting and Finance,90.0,83.0,60.0,82.0,65.0,Video Games,0 - 30 minute,Anytime,100000.0,Yes,75%,30 - 60 Minute,1.30 - 2 hour,Awful,good,No,,,,,,,,,,,,0.25,3.0,105.0,1.0,69.0,15.56,27.61,True,Average
12688,6.45,6.535094339622642,5.73,8.28,6.046792452830189,30.0,6,4.79245283018868,26.32075471698113,0.7358490566037735,0.3018867924528302,6.0,6.0,5.73,6.0,6.0,6.0,,,Yes,Male,B.com Accounting and Finance,156.0,70.0,66.0,65.0,60.0,Reading books,1 - 2 Hour,Morning,20000.0,Yes,50%,30 - 60 Minute,30 - 60 minutes,fabulous,good,No,,,,,,,,,,,,1.5,1.0,45.0,1.0,63.666666666666664,37.94,4.36,True,Average
12693,6.45,6.613773584905661,5.53,9.68,6.236037735849057,26.0,6,5.0,28.0377358490566,0.6981132075471698,0.320754716981132,8.32,6.0,6.0,6.0,6.0,6.0,,,No,Male,B.com Accounting and Finance,155.0,55.0,73.0,72.0,1.0,Reading books,1 - 2 Hour,Night,15000.0,Yes,75%,1 - 30 Minute,30 - 60 minutes,Good,good,No,108.0,Male,ECE,0.0,0.0,4.0,1.0,3.0,4.0,0.0,5.0,1.5,1.0,45.0,1.0,48.666666666666664,38.24,4.41,True,Average
12695,6.45,6.499824561403509,4.91,8.76,6.030526315789474,27.0,6,5.473684210526316,23.473684210526315,0.7543859649122807,0.2807017543859649,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,B.com Accounting and Finance,153.0,56.0,62.0,53.0,80.0,Sports,1 - 2 Hour,Morning,50000.0,Yes,75%,30 - 60 Minute,2 - 2.30 hour,Awful,Awful,Yes,,,,,,,,,,,,1.5,3.0,45.0,1.0,65.0,47.86,4.33,True,Average
12716,7.88,6.5726415094339625,5.73,8.07,6.137735849056604,26.0,6,5.377358490566038,15.566037735849056,0.8301886792452831,0.2264150943396226,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Female,B.com Accounting and Finance,157.0,53.0,85.0,88.0,89.0,Sports,1 - 2 Hour,Anytime,8000.0,Yes,100%,0 Minute,1 - 1.30 hour,Bad,Bad,No,209.0,Male,MECH,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,1.5,2.0,75.0,1.0,87.33333333333333,42.44,4.38,True,Average
12723,6.45,6.448,0.0,9.23,6.032545454545455,29.0,6,6.054545454545455,6.181818181818182,0.9272727272727272,0.1272727272727272,6.0,6.0,6.0,6.0,0.0,6.0,,,No,Male,B.com Accounting and Finance,170.0,65.0,70.0,80.0,75.0,Reading books,More Than 4 hour,Anytime,15000.0,Yes,100%,1.30 - 2 hour,30 - 60 minutes,Bad,good,No,,,,,,,,,,,,5.0,2.0,45.0,1.75,75.0,43.15,1.29,True,Average
12724,6.45,6.545094339622641,5.73,8.32,6.175283018867925,25.0,6,5.79245283018868,13.075471698113208,0.8679245283018868,0.2452830188679245,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Female,Commerce,159.0,67.0,98.0,80.0,85.0,Reading books,1 - 2 Hour,Anytime,15000.0,Yes,100%,1.30 - 2 hour,more than 3 hour,Good,Bad,No,,,,,,,,,,,,1.5,1.0,45.0,1.75,87.66666666666667,37.6,4.36,True,Average
12732,6.45,6.454038461538461,5.73,8.41,6.0325,29.0,6,5.230769230769231,18.71153846153846,0.8076923076923077,0.25,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Female,Commerce,180.0,43.0,86.0,78.0,85.0,Reading books,1 - 2 Hour,Anytime,10000.0,Yes,75%,1.30 - 2 hour,30 - 60 minutes,Bad,good,No,180.0,Male,IT,0.0,5.0,4.0,1.0,3.0,3.0,1.0,0.0,1.5,2.0,45.0,1.75,83.0,43.12,4.3,True,Average
12742,6.45,6.416730769230769,5.48,7.47,6.069999999999999,31.0,6,5.807692307692308,15.442307692307692,0.8461538461538461,0.2307692307692307,6.0,6.0,6.0,6.0,6.0,6.0,,,No,Male,Commerce,100.0,47.0,87.0,84.0,92.0,Sports,30 - 60 minute,Morning,20000.0,Yes,75%,1 - 1.30 hour,30 - 60 minutes,fabulous,Bad,No,74.0,Male,CSE,0.0,0.0,5.0,2.0,3.0,4.0,1.0,0.0,0.75,1.0,45.0,1.25,87.66666666666667,38.33,8.56,True,Average
12745,6.45,6.475,4.0,8.73,6.13,34.0,6,5.730769230769231,14.192307692307692,0.8653846153846154,0.173076923076923,6.0,7.27,6.0,6.0,6.0,6.0,,,Yes,Female,Commerce,156.0,52.0,82.0,70.0,80.0,Reading books,2 - 3 hour,Morning,15000.0,Yes,100%,1 - 30 Minute,0 - 30 minutes,fabulous,Bad,Yes,,,,,,,,,,,,2.5,1.0,15.0,1.0,77.33333333333333,38.0,2.59,True,Average
12751,6.45,6.379615384615385,0.73,8.73,5.942884615384615,45.0,6,5.557692307692308,12.903846153846152,0.8461538461538461,0.1346153846153846,6.0,6.0,4.86,6.0,6.0,6.17,,,Yes,Female,Commerce,167.0,62.0,80.0,60.0,60.0,Sports,1 - 2 Hour,Morning,18000.0,Yes,75%,1 - 1.30 hour,1 - 1.30 hour,Good,good,No,,,,,,,,,,,,1.5,1.0,75.0,1.25,66.66666666666667,38.55,4.25,True,Average
12752,6.45,6.428269230769231,0.73,8.73,6.011153846153846,52.0,6,5.288461538461538,14.673076923076923,0.8461538461538461,0.1923076923076923,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Female,Commerce,152.0,60.0,93.6,85.0,93.0,Sports,1 - 2 Hour,Anytime,20000.0,Yes,100%,1 - 30 Minute,0 - 30 minutes,Good,good,No,86.0,Female,ECE,0.0,0.0,5.0,2.0,3.0,5.0,0.0,0.0,1.5,1.0,15.0,1.0,90.53333333333335,38.27,4.29,True,Average
12757,7.85,6.549622641509434,0.73,9.0,6.228679245283019,60.0,6,4.735849056603773,21.77358490566038,0.7358490566037735,0.2830188679245283,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,B.com Accounting and Finance,152.0,50.0,90.0,80.0,95.0,Sports,3 - 4 hour,Anytime,50000.0,Yes,75%,1 - 1.30 hour,30 - 60 minutes,Bad,Bad,Yes,11.0,Male,EEE,1.0,1.0,6.0,3.0,3.0,6.0,0.0,5.0,3.5,2.0,45.0,1.25,88.33333333333333,42.86,1.87,True,Average
12758,6.45,6.7125,6.45,8.18,6.1025,3.0,1,5.375,39.25,0.75,0.625,6.82,,,,,,,,Yes,Female,Commerce,146.0,61.0,88.0,81.0,80.0,Cinema,30 - 60 minute,Morning,15000.0,Yes,75%,1 - 30 Minute,30 - 60 minutes,Good,good,No,,,,,,,,,,,,0.75,1.0,45.0,1.0,83.0,15.64,8.95,True,Average
12759,6.45,6.246538461538462,0.0,8.73,5.911346153846154,53.0,6,5.365384615384615,15.076923076923077,0.8076923076923077,0.1923076923076923,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Female,Commerce,156.0,42.0,87.0,78.0,84.0,Cinema,30 - 60 minute,Morning,15000.0,Yes,75%,30 - 60 Minute,30 - 60 minutes,Good,good,No,39.0,Male,CSE,0.0,8.0,7.0,4.0,3.0,7.0,0.0,0.0,0.75,1.0,45.0,1.0,83.0,39.31,8.33,True,Average
12762,6.45,6.429056603773585,0.73,8.73,5.937924528301886,60.0,6,4.735849056603773,19.52830188679245,0.7169811320754716,0.2452830188679245,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,Commerce,190.0,90.0,70.0,70.0,90.0,Cinema,More Than 4 hour,Anytime,15000.0,Yes,100%,More than 2 hour,30 - 60 minutes,Awful,Bad,Yes,,,,,,,,,,,,5.0,3.0,45.0,2.5,76.66666666666667,48.92,1.29,True,Average
12763,6.45,6.293076923076924,0.0,8.73,5.899038461538462,57.0,6,5.461538461538462,14.288461538461538,0.7884615384615384,0.1923076923076923,6.0,6.0,6.0,6.09,0.0,6.0,,,Yes,Male,BCA,155.0,89.0,89.0,69.0,80.0,Sports,30 - 60 minute,Anytime,20000.0,No,25%,More than 2 hour,30 - 60 minutes,Bad,Awful,Yes,,,,,,,,,,,,0.75,2.0,45.0,2.5,79.33333333333333,44.04,8.39,True,Average
12765,6.45,6.4575000000000005,0.73,8.73,5.986730769230769,62.0,6,4.403846153846154,23.32692307692308,0.7307692307692307,0.2692307692307692,6.0,6.0,6.0,6.0,6.0,5.77,,,Yes,Male,BCA,160.0,55.0,70.0,60.0,70.0,Video Games,0 - 30 minute,Anytime,20000.0,Yes,50%,More than 2 hour,30 - 60 minutes,Bad,good,No,,,,,,,,,,,,0.25,2.0,45.0,2.5,66.66666666666667,43.48,25.83,True,Average
12767,6.45,6.285384615384616,0.73,7.73,5.750384615384615,75.0,6,4.461538461538462,18.78846153846154,0.7692307692307693,0.1923076923076923,6.0,1.25,6.0,6.0,6.0,6.0,,,Yes,Male,BCA,153.0,75.0,95.0,90.0,90.0,Cinema,1 - 2 Hour,Morning,25000.0,Yes,75%,More than 2 hour,1.30 - 2 hour,Good,good,Yes,,,,,,,,,,,,1.5,1.0,105.0,2.5,91.66666666666667,39.08,4.19,True,Average
12770,6.45,6.487818181818182,3.43,8.93,6.11290909090909,53.0,6,5.054545454545455,15.527272727272727,0.8363636363636363,0.1818181818181818,6.0,6.0,6.0,6.0,5.0,6.0,,,Yes,Female,BCA,160.0,42.0,80.0,75.0,75.0,Reading books,2 - 3 hour,Morning,20000.0,Yes,75%,1 - 30 Minute,1 - 1.30 hour,Good,good,No,,,,,,,,,,,,2.5,1.0,75.0,1.0,76.66666666666667,37.93,2.6,True,Average
12771,6.85,6.419807692307692,3.43,8.16,6.048846153846155,52.0,6,4.884615384615385,19.596153846153847,0.7692307692307693,0.25,6.0,6.0,6.0,6.0,0.0,6.0,,,Yes,Male,BCA,100.0,93.0,90.0,62.0,79.0,Reading books,30 - 60 minute,Night,18000.0,Yes,75%,30 - 60 Minute,30 - 60 minutes,Bad,Bad,No,,,,,,,,,,,,0.75,2.0,45.0,1.0,77.0,43.32,8.56,True,Average
12775,6.45,6.534807692307693,3.43,9.0,6.040961538461539,45.0,6,4.576923076923077,25.25,0.75,0.3269230769230769,6.0,6.0,4.36,6.0,0.0,6.0,,,Yes,Male,BCA,157.0,58.0,84.0,65.0,85.0,Cinema,1 - 2 Hour,Night,50000.0,Yes,75%,30 - 60 Minute,2 - 2.30 hour,Good,good,No,,,,,,,,,,,,1.5,1.0,45.0,1.0,78.0,37.66,4.36,True,Average
12777,6.45,6.496538461538462,4.36,8.45,6.056923076923076,39.0,6,5.461538461538462,13.865384615384617,0.8076923076923077,0.173076923076923,6.45,8.0,6.0,7.55,6.0,6.0,,,Yes,Male,BCA,162.0,73.0,50.0,50.0,60.0,Reading books,30 - 60 minute,Night,10000.0,Yes,75%,1 - 30 Minute,1 - 1.30 hour,Bad,good,No,,,,,,,,,,,,0.75,2.0,75.0,1.0,53.333333333333336,42.88,8.66,True,Average
12790,6.45,6.405769230769232,0.0,9.34,5.91,35.0,6,6.0,4.538461538461538,0.9230769230769232,0.0769230769230769,6.0,6.0,6.0,6.0,1.67,6.0,,,Yes,Male,BCA,99.0,78.0,91.0,60.0,60.0,Sports,30 - 60 minute,Anytime,15000.0,Yes,25%,1.30 - 2 hour,0 - 30 minutes,Bad,Bad,Yes,,,,,,,,,,,,0.75,2.0,15.0,1.75,70.33333333333333,43.4,8.54,True,Average
12791,6.45,6.505471698113208,4.36,7.97,6.086981132075472,37.0,6,5.018867924528302,19.9622641509434,0.7547169811320755,0.2452830188679245,7.0,6.0,6.0,6.0,6.0,6.0,,,No,Female,BCA,162.0,60.0,84.0,64.0,75.0,Sports,2 - 3 hour,Anytime,20000.0,Yes,50%,1 - 1.30 hour,30 - 60 minutes,Bad,good,No,,,,,,,,,,,,2.5,2.0,45.0,1.25,74.33333333333333,42.83,2.6,True,Average
12793,6.45,6.502307692307692,4.36,7.97,6.012884615384616,34.0,6,6.134615384615385,12.384615384615383,0.8846153846153846,0.173076923076923,6.0,6.0,6.0,6.0,2.0,6.0,,,No,Female,BCA,160.0,35.0,87.0,75.0,89.0,Cinema,0 - 30 minute,Anytime,10000.0,No,25%,1 - 30 Minute,1 - 1.30 hour,Good,Bad,No,,,,,,,,,,,,0.25,1.0,75.0,1.0,83.66666666666667,37.84,26.01,True,Average
12800,6.45,6.481481481481482,4.58,8.39,5.96574074074074,25.0,6,5.722222222222222,12.907407407407408,0.8518518518518519,0.1666666666666666,6.0,6.0,5.0,6.0,6.0,6.0,,,Yes,Male,BCA,190.0,70.0,89.8,63.3,73.3,Sports,0 - 30 minute,Anytime,50000.0,Yes,50%,30 - 60 Minute,1 - 1.30 hour,Bad,good,No,,,,,,,,,,,,0.25,2.0,75.0,1.0,75.46666666666665,42.96,25.93,True,Average
12803,6.45,6.456603773584906,5.02,7.97,5.98622641509434,21.0,6,5.150943396226415,16.09433962264151,0.7924528301886793,0.2075471698113207,6.0,6.0,6.0,6.0,5.0,6.0,,,Yes,Male,BCA,160.0,60.0,89.0,69.0,80.0,Video Games,3 - 4 hour,Morning,20000.0,Yes,75%,1 - 1.30 hour,more than 3 hour,Good,good,Yes,,,,,,,,,,,,3.5,1.0,45.0,1.25,79.33333333333333,38.11,1.84,True,Average
12804,6.45,6.497924528301887,4.36,8.39,6.057924528301887,23.0,6,4.754716981132075,22.60377358490566,0.7358490566037735,0.2641509433962264,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,BCA,150.0,74.0,75.0,55.0,60.0,Sports,30 - 60 minute,Morning,20000.0,Yes,75%,1 - 1.30 hour,0 - 30 minutes,Good,good,No,,,,,,,,,,,,0.75,1.0,15.0,1.25,63.333333333333336,38.15,8.66,True,Average
12811,6.45,6.564423076923077,4.8,7.97,6.062115384615385,28.0,6,4.923076923076923,25.096153846153847,0.75,0.2884615384615384,6.0,6.0,6.0,6.0,2.5,6.0,,,Yes,Female,BCA,175.0,65.0,93.0,66.0,85.0,Reading books,1 - 2 Hour,Anytime,20000.0,Yes,100%,1 - 30 Minute,30 - 60 minutes,Good,good,No,,,,,,,,,,,,1.5,1.0,45.0,1.0,81.33333333333333,37.49,4.38,True,Average
12815,6.45,6.572307692307692,4.68,8.45,6.156153846153846,13.0,6,5.711538461538462,17.134615384615383,0.8461538461538461,0.2307692307692307,6.0,6.0,6.0,6.0,3.0,6.0,,,Yes,Male,BCA,172.0,91.0,92.0,69.0,85.0,Cinema,1 - 2 Hour,Night,15000.0,Yes,75%,1 - 1.30 hour,1 - 1.30 hour,Good,good,No,140.0,Female,EEE,0.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,1.5,1.0,75.0,1.25,82.0,37.44,4.38,True,Average
12831,6.98,6.556415094339623,5.49,7.88,6.122641509433962,13.0,6,5.622641509433962,17.547169811320753,0.8301886792452831,0.2264150943396226,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,BCA,157.0,76.0,88.0,58.0,50.0,Sports,30 - 60 minute,Night,20000.0,Yes,75%,1 - 1.30 hour,2 - 2.30 hour,Bad,Fabulous,No,,,,,,,,,,,,0.75,2.0,45.0,1.25,65.33333333333333,42.53,8.74,True,Average
12835,6.45,6.513018867924528,4.41,8.16,5.972075471698113,16.0,6,5.962264150943396,15.056603773584904,0.8679245283018868,0.1886792452830188,6.0,6.0,6.0,8.33,0.0,6.0,,,Yes,Male,BCA,100.0,60.0,88.0,70.0,70.0,Reading books,30 - 60 minute,Anytime,18000.0,No,50%,30 - 60 Minute,2.30 - 3 hour,Awful,Awful,No,,,,,,,,,,,,0.75,3.0,45.0,1.0,76.0,47.78,8.68,True,Average
12868,6.45,6.644716981132076,6.23,7.82,6.187924528301886,18.0,6,5.018867924528302,20.264150943396228,0.7547169811320755,0.2641509433962264,6.0,7.27,6.0,6.0,6.0,6.0,,,No,Female,BCA,155.0,52.0,7.4,79.0,75.0,Sports,1 - 2 Hour,Night,12000.0,Yes,75%,1.30 - 2 hour,30 - 60 minutes,Good,Bad,No,,,,,,,,,,,,1.5,1.0,45.0,1.75,53.800000000000004,37.03,4.43,True,Average
12882,6.45,6.612500000000001,5.32,8.46,6.2159615384615385,17.0,6,5.519230769230769,17.557692307692307,0.8269230769230769,0.25,6.95,6.0,6.0,6.0,6.0,6.0,,,Yes,Female,BCA,156.0,58.0,75.0,70.0,70.0,Cinema,More Than 4 hour,Anytime,10000.0,Yes,75%,More than 2 hour,30 - 60 minutes,Good,good,No,67.0,Female,CSE,0.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,45.0,2.5,71.66666666666667,37.21,1.32,True,Average
12885,6.45,6.54188679245283,4.75,8.09,6.003018867924529,11.0,6,5.471698113207547,19.92452830188679,0.8113207547169812,0.2641509433962264,6.0,6.0,4.23,6.0,6.0,6.0,,,Yes,Male,BCA,106.0,64.0,80.0,70.0,75.0,Sports,0 - 30 minute,Morning,25000.0,Yes,75%,1 - 1.30 hour,0 - 30 minutes,Awful,Bad,No,,,,,,,,,,,,0.25,3.0,15.0,1.25,75.0,47.62,26.17,True,Average
